name_contains_bot,screen_name_contains_bot,name_screen_levenshtein,followers_count,following_count,favorites_count,tweets_count,verified,location,description_contains_link,description_contains_bot,tweets_contains_link_count,tweets_contains_bot_count,retweet_count,tweet_levenstein1,tweet_levenstein2,tweet_levenstein3,tweet_levenstein4,is_bot
False,False,18,946,106,851,9814,False,Egypt,False,False,1,0,4,114,68,54,73,False
False,False,8,1624433,190,529,9987,True,Miss USA 2010,False,False,5,1,0,86,103,103,50,False
False,False,13,186,577,60692,14438,False,"Blair, Nebraska  USA",False,False,4,0,5,123,108,109,117,False
False,False,2,302,0,2336,6435,False,Mars ,False,False,5,0,0,25,25,22,23,True
False,False,7,188,186,499,1106,False,"Wash, DC",False,False,4,0,0,57,99,62,76,False
False,False,3,153,177,158,313,False,Copenhagen,False,False,0,1,1,122,117,116,119,True
False,False,15,0,0,21,176,False,,False,False,3,0,5,65,108,123,48,True
False,False,16,5349,191,291,4792,False,The globe,False,False,3,0,4,113,113,102,111,False
False,False,17,93,527,19194,5820,False,Minnesota,False,False,3,0,1,103,108,120,103,False
False,False,11,6608285,7428,3339,16740,True,,True,False,5,0,0,95,100,105,95,False
False,False,11,540,18,272,11756,False,,False,False,0,0,5,115,116,101,117,False
False,False,8,580171,314,4171,18394,True,California,False,False,1,0,1,80,71,84,69,False
False,False,7,471,998,2212,2485,False,"St. Louis, MO",False,False,2,0,4,109,111,105,114,False
False,False,3,864417,562,4826,4497,True,,False,False,2,0,2,121,110,117,113,False
False,False,15,18,109,578,184,False,"Los Angeles, CA",False,False,5,0,0,108,105,104,110,False
False,False,1,14,108,449,740,False,"Bekasi, Jawa Barat Indonesia",False,False,4,0,0,93,103,110,102,False
False,False,0.0,41600,44827,4309,62889,False,"London,UK",False,False,5,0,0,84,90,84,88,True
False,False,2,910,936,4,12970,False,Weston-super-Mare. UK,False,False,1,0,0,88,65,78,68,False
False,False,4,3695,35,79,3495,False,United States,False,False,2,0,2,58,61,76,113,False
False,False,0.0,1109,111,1885,637,False,Minnesota,True,False,3,0,0,59,66,51,48,False
False,False,13,6098,1665,819,31939,True,,False,False,4,0,0,70,112,110,98,False
False,False,12,216,377,32555,8440,False,"Washington, DC",False,False,1,0,5,109,112,118,118,False
False,False,5,5813,1353,7695,23583,True,Finchley,False,False,2,0,1,106,92,88,111,False
False,False,10,132,156,5792,8333,False,,False,False,0,0,1,31,32,119,32,False
False,False,10,204,630,4298,1714,False,"Bethlehem, PA",False,False,4,0,1,46,69,78,121,False
False,False,11,1509,406,8473,13168,False,"Redmond, WA",False,False,1,0,0,94,79,69,109,False
False,False,7,136,352,874,873,False,,False,False,3,0,0,80,115,112,70,True
False,False,1,638411,995,472,31079,True,"Indianapolis, IN",False,False,5,0,0,104,77,101,102,False
False,False,0.0,6865,2029,524,2381,False,New York,False,False,3,0,2,107,121,102,105,False
False,False,14,270,999,3363,11585,False,,False,False,4,0,5,114,98,112,109,True
False,False,13,64269,506,916,21982,False,,True,False,2,0,2,87,108,82,108,False
False,False,10,109,0,1188,2097,False,"canton, ohio",False,False,5,0,1,103,104,99,117,False
False,False,19,94777,97725,682,12573,False,مكة المكرمة,False,False,5,0,0,105,105,106,108,False
False,False,18,1637,4670,122076,49455,False,"Virginia, USA",False,False,1,0,3,88,98,73,99,False
False,False,24,5031,5414,133491,43410,False,"Los Angeles, CA",False,False,1,0,1,64,66,69,71,False
False,False,6,17314,3755,10948,67446,True,New York,False,False,2,0,0,60,70,48,22,False
False,False,12,363,207,13114,10702,False,"Paris, France",False,False,4,0,5,105,88,107,112,False
False,False,5,706,1110,32293,22887,False,"Michigan, USA",False,False,1,0,2,96,97,93,98,False
False,False,8,1623,3213,16626,10593,False,Victoria BC/Lək̓ʷəŋən homeland,False,False,2,0,2,118,117,97,99,False
False,False,8,31,70,709,461,False,"Atlanta, GA",False,False,1,0,3,115,111,115,109,False
False,False,13,38,115,1238,1940,False, texas,False,False,3,0,2,33,120,110,110,False
False,False,12,1521,1008,14246,48095,False,Kirith Ungul,False,False,4,0,0,23,65,24,15,False
False,False,10,20070,13160,44823,72112,False,#AllBlackLivesMatter,False,False,5,0,1,24,32,25,31,False
False,False,4,1043117,618,10,19287,False,Rezalways hearts,False,False,5,0,0,105,50,31,125,False
False,False,10,289,0,846,38937,False,,False,False,4,0,5,72,99,97,77,False
False,True,2,590,10,31,10154,False,Brazil,False,False,0,0,0,63,86,78,74,True
False,False,12,32101,6974,57400,32223,True,,False,False,2,0,1,29,131,129,96,False
False,False,14,22,0,427,88,False,,True,False,0,0,5,83,113,109,108,True
False,False,1,28715,7,1,12284,False,Underwater,True,True,0,0,0,23,25,22,25,True
False,False,6,139,472,15974,1244,False,,True,False,3,0,2,39,28,115,40,False
False,False,10,11547,911,31188,9125,False,San Francisco,False,False,1,0,0,50,21,35,38,False
False,False,17,2048,1948,71055,50620,False,"Roma, Lazio",False,False,0,0,4,109,110,118,112,False
False,False,13,757,589,2248,18700,False,Jakarta,False,True,5,0,0,2,0.0,0.0,2,True
False,False,5,12283,1886,8933,20131,True,"Atlanta, GA",True,False,4,0,1,10,66,10,132,False
False,False,13,1586561,812,17195,26567,True,Lima,True,False,3,0,2,109,106,126,101,False
False,False,7,121899,835,811,24675,False,England,True,False,5,0,2,109,11,10,12,False
False,False,5,658,295,10091,4053,False,fuit ilium,False,False,2,0,1,120,102,128,107,False
False,False,19,28673,3732,1395,16210,True,Southwest Alabama,False,False,5,0,0,99,108,103,101,False
False,False,3,1,0,398,782,False,,False,False,5,1,5,112,107,96,121,False
False,False,6,2495,1681,28188,13240,True,New York,False,False,2,0,0,81,61,99,62,False
False,False,3,5852,2084,16185,22172,True,"Charlotte, NC",False,False,2,0,1,92,107,121,111,False
False,False,0.0,14813,617,12395,7772,True,Los Angeles via Paris,True,False,5,0,0,113,28,34,65,False
False,False,8,453,2992,5318,23166,False,🗽,False,False,3,0,3,33,127,126,28,False
False,False,8,758,1652,1803,1936,False,"Barnsley, England",False,False,1,0,2,100,52,120,57,False
False,False,4,30621,520,34468,56902,False,,True,False,4,0,0,105,104,95,113,False
False,False,10,145,115,15920,9565,False,"Oregon, USA",False,False,2,0,0,71,47,36,47,False
False,False,11,21622,20351,14004,99530,False,DownSouth ,False,False,5,0,0,48,45,55,62,True
False,False,11,503,1383,2870,2527,False,Tampa,False,False,2,0,1,111,120,110,119,False
False,False,11,2592813,3293,907,21969,True,France,False,False,4,0,1,101,103,107,118,False
False,False,10,47,96,3382,1058,False,,False,False,0,0,5,85,103,107,58,False
False,False,12,883336,176,644,1139,True,"Milano, Lombardia",False,False,3,0,1,93,47,54,85,False
False,False,25,3121,2905,19241,34462,True,online ,False,False,2,0,2,109,107,111,114,False
False,False,1,98898,3559,34510,42652,True,"Berkeley, California",True,False,3,0,0,118,55,50,119,False
False,False,6,1271,4275,3991,2176,False,Suburban Los Angeles,False,False,0,0,1,124,114,112,114,False
False,False,14,137848,56,6049,31999,True,Mexico,False,False,4,0,0,109,111,110,100,False
False,False,5,382,2610,9847,9003,False,"Beacon, NY",False,False,4,0,1,28,98,52,46,False
False,False,9,842,881,82438,47887,False,Everywhere,False,False,3,0,2,57,70,133,70,False
False,False,11,1727,1037,41849,15000,False,Pacific Northwest,False,False,4,0,0,105,27,10,18,False
False,False,7,4097,1711,194,20716,False,USA,True,False,5,0,0,87,10,86,127,False
False,False,2,16680,4898,39744,23341,True,"Austin, TX",False,False,3,0,3,115,121,114,108,False
False,False,10,26839,1973,38860,8059,True,"Philadelphia, PA",True,False,3,0,0,47,67,93,103,False
False,False,1,248,1432,5834,2652,False,Atlanta,False,False,2,0,3,132,102,114,108,False
False,False,9,864,423,104682,74667,False,"Texas, USA",False,False,2,0,2,79,58,44,64,False
False,False,2,2515,1907,6428,359079,False,"ÜT: 6.6068857,3.321811",False,False,1,0,5,105,104,117,111,False
False,False,7,78741,85041,157252,13542,False,YOKOHAMA,False,False,0,0,0,57,60,59,60,False
False,False,22,2120,2632,184563,101126,False,Texas,False,False,1,0,4,127,104,110,112,False
False,False,4,285197,373,9849,4275,False,,True,False,2,0,1,121,85,32,122,False
False,False,9,3664063,200,490,1474,True,,True,False,2,0,4,125,116,114,114,False
False,False,14,203,387,53792,6897,False,"Santa María Huatulco, Oaxaca",False,False,1,2,0,119,70,47,31,True
False,False,6,28,668,160,73,False,"Minneapolis, MN",False,False,3,0,0,103,126,108,121,True
False,False,6,284,1093,26365,20490,False,"Hammond, Indiana",False,False,4,0,3,108,101,101,109,False
False,False,13,1507,723,620,4027,False,"Paris, France",False,False,2,0,0,111,37,38,50,False
False,False,7,1996,3391,219253,47830,False,Didsbury,False,False,4,0,0,104,110,104,99,False
False,False,2,1314205,701,3747,13251,True,Nottingham,True,False,2,0,0,61,65,63,85,False
False,False,4,795,380,488,668,False,,False,False,1,0,5,116,121,116,119,True
False,False,11,6000870,84,51251,16261,True,india,True,False,3,0,1,15,85,79,102,False
False,False,16,419,517,20271,18695,False,"Oakville, Manitoba CANADA",False,False,4,0,2,110,55,113,111,False
False,False,13,628895,1391,273,19036,True,"Dallas, TX ",True,False,4,0,5,81,89,110,104,False
False,False,17,285,1,0,2445,False,Malaysia,False,False,5,0,0,98,103,108,106,False
False,False,6,254,547,30616,39912,False,"Florida, USA",False,False,3,0,0,38,81,47,29,False
False,False,6,233,209,6009,1305,False,United States,False,False,3,0,3,103,119,115,110,False
False,False,6,57,167,15390,11095,False,,False,False,1,0,2,115,117,103,109,False
False,False,25,2482,4997,62921,29176,False,,False,False,1,0,5,111,107,111,93,False
False,False,11,7,64,79,112,False,"Pennsylvania, USA",False,False,0,0,1,127,17,16,17,False
False,False,1,148098,701,8269,119608,True,"Minneapolis, MN",True,False,4,0,1,120,121,118,119,False
False,False,7,468,334,49433,8762,False,Oregon ,False,False,2,0,5,110,51,53,59,False
False,False,10,33,0,623,135,False,,True,False,4,0,4,94,114,97,110,True
False,False,14,129341,3,492,33466,True,Saudi Arabia,False,False,2,0,0,77,99,80,61,False
False,False,1,1592,531,1255,3455,False,"Montgomery County, MD",False,False,4,0,1,108,116,105,103,False
False,False,10,770906,8820,371,68533,False,"Miami, FL",False,False,2,0,3,116,104,121,111,False
False,False,3,39705,43608,4852,13098,False,Los Angeles,True,False,1,0,0,120,32,45,30,False
False,False,7,33,114,1911,2604,False,"Studley, England",False,False,0,0,0,31,52,85,85,True
False,False,12,1,0,92,25,False,香港,True,False,1,0,5,119,112,107,113,True
False,False,1,124,203,9494,2182,False,"Brooklyn, NY",False,False,0,0,4,46,47,125,77,False
False,False,1,209230,1182,210,203084,False,ขอนแจ่น,False,False,1,0,1,134,128,122,125,True
False,False,3,386113,660,2061,32145,True,Los Angeles,False,False,1,0,3,116,121,126,113,False
False,False,7,651,361,10980,16021,False,Long Beach State ,False,False,5,0,3,68,35,26,50,False
False,False,6,1002,552,24181,12446,False,minneapolis,False,False,2,1,1,31,34,130,39,False
False,False,2,1561,7,1,86127,False,,False,False,0,0,1,22,22,21,22,True
False,False,7,185992,296,958,3367,False,,False,False,1,0,3,115,120,113,113,False
False,False,14,499,1601,24212,5793,False,"hickory, N,C,",False,False,2,0,0,51,105,59,83,False
False,False,11,1120,3331,284109,91410,False,"Philadelphia, PA",False,False,1,0,5,46,98,95,43,False
False,False,1,122,99,18629,4837,False,"Historic District-LongBeach,Ca",False,False,1,0,0,115,102,105,117,False
False,False,1,2942581,249,16741,27002,True,"San Fernando, Cádiz, España",False,False,2,0,3,89,115,111,112,False
False,False,12,10242,565,22914,55332,False,mentally elsewhere,True,False,1,0,0,81,86,107,84,False
False,False,6,5295,427,3499,67699,False,pa | she/her,False,True,4,0,5,100,49,119,92,False
False,False,13,54,162,1667,2047,False,"Georgia, Powder Springs",False,False,2,0,3,119,116,114,107,False
False,False,7,11169,1817,4875,34407,False,"ÜT: 38.916106,-76.73088",False,False,5,0,0,83,83,83,98,False
False,False,18,659609,349183,116043,105567,False,universe,False,False,5,0,0,87,82,94,102,True
False,False,6,26,157,3129,763,False,,False,False,1,0,1,43,118,32,35,True
False,False,3,1081332,265,4473,34824,True,Arab World ,False,False,1,0,5,103,104,118,115,False
False,False,3,991688,352,4037,5922,True,,False,False,3,0,1,119,124,119,100,False
False,False,4,270,1943,28100,14877,False,"Delaware, USA",False,False,1,0,0,59,62,54,53,False
False,False,46,1159,1388,164196,75389,False,"Philadelphia, PA",False,False,3,0,5,48,91,77,78,False
False,False,3,3672010,590,2365,17526,True,1800 BLK,False,False,1,0,3,66,67,66,66,False
False,False,15,1,20,15,163,False,St. Louis,False,False,4,0,5,89,89,107,125,True
False,False,14,1828,347,783,28335,False,Jeddah/OR🛠,False,False,1,0,1,48,35,133,45,False
False,False,1,6311,6655,2890,34847,False,Arkansas,False,False,5,0,0,83,103,85,97,True
False,False,17,257688,221,696,7039,True,,False,False,5,0,0,91,97,120,118,False
False,False,16,11294,7060,70142,75280,True,Chicago,False,False,4,0,1,99,51,65,73,False
False,False,10,111,262,2380,2150,False,"Roseville, MN",False,False,2,0,1,14,18,49,110,False
False,False,1,1412,1163,635,10412,False,Los Angeles,False,False,5,0,0,49,47,46,97,False
False,False,14,14,22,1802,2480,False,,False,False,2,0,3,126,126,88,92,True
False,False,5,461,750,54423,14972,False,"Padova, Veneto",False,False,3,0,2,60,68,66,80,False
False,False,13,2969761,693,1873,24621,True,✈ WorldWide...,True,False,3,0,0,37,45,36,48,False
False,False,4,67,0,2221,673,False,Miinas Geraais,False,False,4,0,0,40,39,44,23,True
False,False,10,382,962,360,10521,False,"Decatur, GA",False,False,1,0,0,74,70,86,78,False
False,False,9,1050150,436,6529,67902,True,India,True,False,2,0,0,105,115,110,127,False
False,False,11,101,1134,4206,1413,False,,False,False,0,0,4,114,120,109,123,True
False,False,3,23046,12851,34626,11794,True,"Los Angeles, CA",True,False,5,0,0,104,101,105,101,False
False,False,2,1592777,732,10645,27400,True,I am here,True,False,3,0,4,110,94,112,89,False
False,False,11,94,0,130,535,False,,False,False,1,0,3,82,74,46,47,False
False,False,21,33534,22275,136666,54377,False,"Boston, MA",True,False,3,0,3,96,66,108,112,False
False,False,6,96,503,1033,444,False,Boston,False,False,4,0,0,89,90,92,91,False
False,False,7,202274,356,13467,2778,False,,False,False,5,0,0,99,106,112,104,False
False,False,10,92,74,7972,7957,False,,False,False,2,0,1,117,94,104,104,False
False,False,25,23,404,1924,3045,False,World wide,False,False,4,0,0,136,54,59,38,True
False,False,7,113,30,286,247,False,Never touching the ground,False,False,2,0,4,125,120,123,122,False
False,False,1,1895,420,842,679,False,,False,False,2,0,1,54,74,120,119,False
False,False,13,186,448,3349,1882,False,SWMO,False,False,3,0,0,65,59,107,70,False
False,False,6,191,151,9387,6013,False,digitalmundo,False,False,3,0,4,30,52,59,83,False
False,False,11,56,153,1025,1712,False,"Collegno, Turin, Italy",False,False,4,0,0,115,123,113,116,False
False,False,39,832,356,2117,324605,False,Ravenclaw Corridor NYG 6-10,False,False,3,0,4,67,54,86,63,True
False,False,15,1478100,1008,225,12160,True,,False,False,5,0,0,127,106,127,119,True
False,False,7,241,344,53161,6372,False,utah,False,False,1,0,1,66,70,64,63,False
False,False,15,1447,2891,59455,28673,False,Maryland,False,False,4,0,1,115,101,101,98,False
False,False,9,653,2479,16836,7817,False,HTX/DTX,False,False,4,0,2,69,73,81,70,False
False,False,12,30,0,3,256,False,,False,False,1,0,2,111,110,48,107,False
False,False,14,7,0,163,55,False,,True,False,3,0,5,104,96,88,102,True
False,False,8,1544,1953,1609,5636,False,Dayton. Ohio,False,False,5,0,0,112,99,100,104,False
False,False,5,18,70,1592,2200,False,,False,False,3,0,2,115,106,124,118,False
False,False,8,18233,1982,65337,65099,True,"Papa Doug's, Ontario ",True,False,2,0,1,122,39,95,68,False
False,False,10,155,204,65129,9774,False,United States,False,False,0,0,2,125,133,120,113,False
False,False,1,36067,440,19518,50194,True,"Karachi, Sindh, Pakistan",False,False,3,0,2,112,64,75,62,False
False,False,1,252,493,46,2443,False,USA,False,False,5,0,0,117,114,112,117,False
False,False,10,13640,5432,6013,21807,False,,True,False,3,0,3,102,106,121,122,False
False,False,4,335,814,1015,1716,False,"Chicago, IL",False,False,2,0,0,53,63,118,34,False
False,False,5,2447,4349,1432,5590,False,"Flagstaff, AZ",True,False,3,0,2,105,101,105,100,False
False,False,15,1103,875,22881,96874,False,"Louisville, Kentucky ",False,False,4,0,0,109,99,108,111,False
False,False,4,1133,894,58141,11616,False,"Dallas, TX",False,False,2,0,5,66,59,77,96,False
False,False,18,623,686,42309,32997,False,,False,False,2,1,0,106,104,99,70,False
False,False,19,542,140,166,13259,False,Harlem - Brooklyn ,False,False,0,0,3,107,92,109,90,False
False,False,14,2701,3959,86642,55719,False,"Colorado, USA",False,False,2,0,3,60,109,84,115,False
False,False,3,1927,935,15408,4186,False,"Louisville, KY",False,False,2,0,1,50,74,53,61,False
False,False,2,131181,1662,3611,17496,False,,True,False,4,0,0,105,116,92,115,False
False,False,1,380,43,284,617,False,"Chicago, IL ",False,False,2,0,0,31,116,36,113,False
False,False,11,7215,1009,13777,3982,True,"London, England",False,False,3,0,3,119,64,70,114,False
False,False,7,347,73,47526,30905,False,,False,False,3,0,3,63,54,47,57,False
False,False,1,777768,222,1216,2110,True,,False,False,5,0,0,122,35,125,126,False
False,False,10,842,556,14370,37248,False,Shangai.,False,False,5,0,0,45,67,42,4,False
False,False,2,82,1820,2535,3082,False,tamil,False,False,3,0,0,87,99,108,87,True
False,False,8,84,53,399,161,False,,False,False,3,2,1,102,116,116,123,True
False,False,5,112,236,144,179,False,New Jersey,False,False,5,0,0,37,89,63,46,False
False,False,12,790,494,19287,19460,False,,False,False,0,0,1,127,110,133,131,False
False,False,13,277,393,142,8427,False,"Easthampton, MA",False,False,4,0,0,119,85,88,100,False
False,False,3,994,2169,2067,1371,False,"Los Angeles, CA",False,False,5,0,1,110,110,108,50,False
False,False,6,50,488,1949,2019,False,,False,False,3,0,2,95,117,110,97,False
False,False,10,59,0,41,94,False,,False,False,3,0,5,128,126,123,126,False
False,False,6,13378,155,5364,7751,False,,False,False,1,0,5,117,113,110,118,False
False,False,5,342,148,1969,9435,False,Indonesia,False,False,0,0,0,36,56,27,34,True
False,False,9,183463,380,2305,23347,False,Guatemala,False,False,5,0,0,108,99,101,119,False
