id,account_type
1566119136,human
4899542237,human
37033185,human
771572218065137665,human
268506350,human
1054110288767782912,bot
106763540,bot
933827868,bot
101258547,bot
1523914039,human
3241481532,bot
472454473,human
2535527754,human
3225752929,human
1193350501,human
18683244,bot
2932938109,bot
826008852567031808,bot
1056773514,human
98637198,human
2899383706,human
23664028,human
95727623,human
80287145,bot
129308083,human
80811447,human
877451101687222272,bot
383587781,human
771940647951532033,bot
2275218898,human
35235872,human
607720952,human
898913546855079936,bot
28382729,human
92083727,human
845983842985037824,bot
209262106,human
44635677,human
15013405,human
17634849,human
168629803,bot
18683466,human
140580427,bot
154736204,human
377034315,human
942198701333860353,bot
58267225,human
719656548,bot
112531045,bot
105715305,human
2286491246,bot
875487348494016512,bot
1857099379,human
33101438,human
54335112,human
20518539,human
1433998988,human
72423061,human
478221971,bot
430249624,human
218437274,bot
859260736975065092,human
53810847,human
154474160,human
890647929819680773,human
1604654779,bot
33625790,human
20518593,human
561845963,human
38868694,human
124327640,human
1021760242756067328,human
21305081,human
84219696,human
78190385,bot
20518710,human
782074552784416769,human
111220552,human
24188758,bot
331945815,human
18159470,human
16062332,human
3183286147,bot
42014599,human
902737175002746880,human
830981825866502144,human
620304284,bot
21829541,human
1668880308,bot
2165381052,bot
858051,human
434968527,human
62724059,human
735385566,bot
3107788774,bot
98375663,bot
756357116,bot
385685502,bot
796022323212062720,bot
775490193935699968,human
185931793,human
466163731,human
113317910,human
719367988617547777,bot
55121978,human
820281944814522370,human
388044873,bot
512563281,human
1056249948,human
1476991075,bot
765934072090726404,bot
259856497,human
19732597,human
475338877,human
392763522,bot
2671843464,bot
110172301,human
70326415,human
97589391,human
17373329,bot
19470499,bot
376510628,bot
19732669,human
712477017028091904,human
17373402,human
45422815,human
300488931,human
38607080,human
303896812,human
2181109997,human
47519990,human
196679942,human
103618826,bot
2204178709,human
257759513,bot
836049182,human
71899427,human
314120493,human
288954669,human
602741040,human
23402809,human
321984828,human
193534274,bot
556341573,human
251992389,human
157882693,human
94181707,human
49617227,human
3901036876,human
19208535,human
4111538539,bot
1290082680,human
1589451132,human
139794816,human
1382791,human
207165842,bot
1168447896,bot
159717786,bot
258283931,human
21305757,human
541923741,bot
27859356,bot
1210128799,bot
2824149412,human
763446435421519872,bot
22878640,human
433396150,bot
2268064687,bot
246487522,bot
230234610,bot
121707001,human
15014405,human
548739598,human
772320961777377280,human
392501780,human
34675226,bot
285022748,human
877334153141690369,bot
45161016,human
1209342523,human
17635904,human
488970833,bot
869575521423826944,human
918490335122247680,human
183310940,human
767892066,human
25238117,human
43326045,human
1923422815,bot
325655146,human
828932299567878145,bot
808405737911308289,bot
67705467,bot
37558921,human
951664365090066434,human
112532110,human
724335475075457024,bot
752822797806739456,bot
819721380476362752,human
832003963398529024,bot
701781459342860288,bot
968432294,bot
3791723174,human
226040501,human
15801023,human
11082432,bot
46996168,human
3287882455,bot
399842019,bot
382540518,bot
19733231,human
1383161,human
465378040,human
244128517,human
63249162,bot
201923339,human
3258260239,human
2418350863,human
246225682,human
185408277,human
356850456,bot
39394073,human
1058347808,human
1656036134,bot
390404908,bot
366811956,bot
788077364,bot
23403321,human
147659586,human
843000526015008768,human
772384277464018944,human
152902472,human
791202642043269120,bot
877495852100722688,bot
326441819,bot
291052386,bot
701832034,bot
439163758,human
875109234,bot
3012107123,human
862500531654213632,human
205069185,human
263265170,human
287906708,human
40704916,human
2608667547,bot
999632047122591744,human
747240297650753536,human
269818792,bot
452533162,human
177019825,human
74782466,human
240458716,human
117251043,human
263265254,human
701448406548414465,bot
304684050,bot
713104410,human
1058488237549850624,bot
116464706,human
746396742,human
59055175,bot
2805537876,human
344792152,human
877451088617775104,bot
441261143,bot
746900121850306560,bot
126164084,human
634985596,human
2273647741,bot
304946304,human
170990741,bot
524885148,bot
352132252,bot
59317411,bot
900633783010865153,bot
877007419171155969,bot
562371764,human
2907774137,bot
23665850,bot
2499615932,human
2438012100,human
765930431233613824,bot
877397997981753344,bot
427629797,bot
896882701638258689,human
1014308083,bot
3302563069,human
809835776,bot
248585481,human
825019113948983296,human
364715293,bot
13704482,human
527506722,bot
219487526,human
294198566,human
158407983,bot
329850172,human
322772286,human
235677086,bot
932489752044961792,bot
34413897,human
370744652,bot
2209946966,human
2158304600,bot
308092249,bot
3818986839,human
41229669,human
569974121,bot
318053748,human
2526092669,bot
30743958,human
2435653013,human
769727912,human
574168493,human
3587775920,human
2669223349,human
19996087,human
485301692,human
1852644804,human
812448763759493120,bot
58531272,human
121970117,bot
61939146,bot
3691060692,bot
1018240472,human
372579816,human
103095793,human
343743987,human
361569788,human
19734025,human
366288395,bot
899599307329884161,bot
97852950,human
1461001765,bot
867215156891320320,human
1539644984,human
34676280,human
19209801,human
41492045,human
96018016,human
932973055822979072,human
2730303085,bot
68492914,bot
857022066,bot
64822901,human
1694047861,bot
843982667423141888,human
13966982,human
64822927,human
521739932,human
176758431,human
1033697430276108288,bot
622141084,bot
342171301,human
2185043622,human
22879916,human
82648754,human
466689722,bot
18161336,bot
109387470,human
1394941645,bot
890683145112178688,human
2851938001,human
4307623643,bot
1134370537,human
1463099119,bot
69279477,human
1049698046,human
285548294,human
451223310,bot
1325997846,human
355802907,human
17375008,human
417406760,bot
2391613227,human
1058130850578137089,bot
127999790,human
34938685,bot
2419662654,human
299441986,human
2819694403,bot
101523287,human
4478279534,human
776952363022163968,human
66920309,human
3019448191,human
850730899,bot
849666026346344450,bot
1389961118,human
24715169,human
408231839,human
2835423140,bot
1146429342,human
261955501,human
1855266734,human
772492580345053184,human
2241667004,human
71114686,human
81076159,bot
211099583,human
349249475,human
54599636,bot
289480677,bot
3169394669,human
359997427,human
239411196,human
2581929979,human
792455316000546816,human
816919568639664128,human
822202598526623744,human
808571456237936640,bot
904994826,human
3949010962,human
3882426389,bot
108863515,human
4908982317,human
302325813,human
360783926,human
317005888,human
755095269730095104,human
606412878,bot
2183995470,human
155263062,bot
25763927,human
18161788,human
942158304725295104,bot
192749697,human
3347652747,human
774447246,human
15802519,human
16064677,bot
58794150,human
2857705649,bot
773219529459544064,bot
1561403586,bot
38871237,human
1343037642,bot
1490362573,human
392765652,human
17113309,human
3242533095,bot
1663901928,human
217391337,human
4699005164,human
1112088823,human
2255036665,human
172826875,bot
1012132071073112064,bot
1457332489,bot
140058897,bot
138486034,human
1725505826,bot
900638566941896704,human
240460073,human
895426242345873408,bot
2412847415,bot
2325291331,human
150806856,bot
213197132,human
161554780,human
831856988,human
85270883,bot
2997690732,human
532613178,human
2809209216,human
588587397,human
3837862277,human
1658921358,human
217129366,human
28123561,human
18948541,human
280306114,human
365765069,human
342958561,human
351609314,human
18424289,bot
887409570833989632,human
2982486513,bot
910254980489236480,human
322773491,human
892704644606152704,human
135602695,human
398533121,bot
213983750,human
563946002,bot
2914591259,bot
844718985333669890,bot
317792800,bot
2891260451,human
847061540,bot
235741728,human
816914989,human
618471986,human
2936611381,human
14754376,human
245441097,human
933900931032338432,human
43852380,human
1331241583,human
387261055,human
135340677,human
89727628,human
439689870,human
2290164373,human
3815318177,human
234955425,bot
2569872038,human
1240277671,human
2607096499,bot
913646262,human
423699128,human
543761086,bot
353968831,human
925704895,bot
2175869635,bot
64037571,human
2418352838,human
4201718473,human
743587515580489728,human
28123862,human
56697595,human
3028624132,bot
58270469,human
1132012321,human
63251248,human
269558578,human
120922955,bot
27337548,human
120660813,bot
86582097,human
998056784,human
272442200,bot
407708509,human
603005791,human
1477518175,bot
20521828,human
1900356463,human
74613,human
133243767,human
211709952,human
76358531,bot
142418821,human
1255744404,bot
821413742969843712,human
29434783,human
568664995,human
701047718,bot
877292916682698752,bot
21308332,human
18686907,human
19211195,human
167584701,bot
108078021,human
3091538887,bot
835245422897659904,bot
202974156,bot
77407187,bot
4699530199,human
877292104694865920,bot
1252074462,bot
393028587,human
14230524,human
745005351825604608,human
748293762942533632,human
12133382,human
723416442532560897,bot
743155998483841025,human
105718796,bot
1340316427,bot
435758097,human
75834387,human
19735580,human
1372660770,human
476390447,human
765890238946443264,human
209003577,human
308094016,human
4840301647,human
246490199,human
234169435,human
125903964,bot
82125917,bot
3043828834,human
3437044841,human
2981962858,human
1005241624161652736,bot
368387188,human
2946049138,human
849292163460599809,bot
876063287867301888,human
26289291,human
421602448,human
704455830,bot
1123481,human
868325433439391746,human
4264633504,human
4429784235,bot
17376439,human
30221509,human
787797602846715904,bot
764117427093319680,human
185935064,bot
245179624,bot
877302827789561856,bot
85796078,human
3381732592,human
21832953,human
1403069690,bot
3226543356,bot
482944260,human
125904133,human
877407746949120000,bot
337192199,bot
52765973,human
743515418,human
515188003,bot
357639499,bot
1090069838,bot
307570004,human
132457819,human
238364017,human
1628775798,bot
311502203,human
335619451,human
105719173,bot
92349836,human
41493923,bot
611657123,bot
40445356,human
19211694,human
890656331065163776,human
1416963510,human
725909500801110016,human
39921083,human
131933644,human
199566814,bot
290268638,bot
1048651231,human
243344867,bot
29173221,human
2448762354,human
20260345,human
112797188,human
246228484,bot
21046818,human
1516054051,human
1409885731,human
103360046,bot
4821165622,bot
2890475072,human
348464700,human
16328264,bot
893657506421067777,human
47261274,human
761603683,human
250685029,bot
164439658,bot
1019291246,bot
871762969494999042,human
793082593029816320,human
15804019,human
278210172,human
139286718,bot
153691784,human
115156623,human
1055352707513348096,bot
329852585,human
340600489,human
147662527,human
316483260,bot
142157505,human
829444503702368257,bot
2218337988,human
155264719,human
2941331162,human
19998429,human
597763814,bot
67970793,bot
2615486203,bot
4026083074,human
117778179,human
26289923,human
860246681320923137,bot
21571340,human
885109436322390017,human
18949909,human
853618022229176321,bot
3940886297,human
378611487,human
223684388,human
783683913944297472,bot
116205355,human
1306601256,bot
548480809,human
1316038452,bot
1189422901,bot
64038747,human
1697195868,human
109651819,bot
129574772,human
277881163,human
3160483717,bot
773173539738226688,human
2765170571,human
569452451,bot
2364614576,human
50669520,human
1380263898,bot
3745781,human
55650291,human
1915824116,human
